run,tick,insert,gravity,movement,behavior,reset,paint,total
0,218,0.0017,0.0451,0.1703,0.555,0.0303,0.0919,0.8943
0,219,0.0017,0.0454,0.1773,0.5559,0.0295,0.0948,0.9046
0,220,0.0011,0.0452,0.1683,0.5634,0.0305,0.0917,0.9002
0,221,0.0009,0.0451,0.1697,0.559,0.0296,0.0941,0.8984
0,222,0.0011,0.0436,0.1714,0.5632,0.0297,0.0925,0.9015
0,223,0.001,0.05,0.2129,0.5866,0.0275,0.0946,0.9726
0,224,0.0011,0.0455,0.1749,0.5612,0.0292,0.0889,0.9008
0,225,0.0014,0.0458,0.1735,0.5685,0.0313,0.0905,0.911
0,226,0.001,0.0444,0.1754,0.5644,0.0307,0.0907,0.9066
0,227,0.0012,0.0448,0.1732,0.5743,0.0292,0.0918,0.9145
0,228,0.001,0.0458,0.1705,0.5612,0.0299,0.0934,0.9018
0,229,0.0011,0.044,0.1742,0.5655,0.0299,0.0912,0.9059
0,230,0.001,0.0445,0.1724,0.5599,0.0292,0.0879,0.8949
0,231,0.001,0.0459,0.1729,0.5599,0.0299,0.0928,0.9024
0,232,0.0011,0.0458,0.1726,0.5642,0.0326,0.0905,0.9068
0,233,0.004,0.0447,0.1721,0.5642,0.0294,0.0915,0.9059
0,234,0.001,0.0456,0.1704,0.5694,0.0296,0.0937,0.9097
0,235,0.001,0.0449,0.1727,0.5602,0.0296,0.0885,0.8969
0,236,0.001,0.0452,0.169,0.5635,0.0311,0.089,0.8988
0,237,0.0039,0.0444,0.1685,0.563,0.0345,0.0993,0.9136
0,238,0.0048,0.0469,0.1743,0.5633,0.0306,0.094,0.9139
0,239,0.0011,0.0447,0.1791,0.5639,0.03,0.0925,0.9113
0,240,0.001,0.045,0.1769,0.5579,0.0307,0.0913,0.9028
0,241,0.001,0.0443,0.1726,0.5556,0.0329,0.0912,0.8976
0,242,0.001,0.0443,0.1721,0.5627,0.0295,0.0909,0.9005
0,243,0.0011,0.0446,0.1692,0.5549,0.032,0.0909,0.8927
0,244,0.0011,0.0446,0.1699,0.5624,0.0291,0.0943,0.9014
0,245,0.0014,0.0462,0.1878,0.5834,0.0276,0.0971,0.9435
0,246,0.0015,0.0449,0.1741,0.5818,0.032,0.0925,0.9268
0,247,0.0046,0.0468,0.1687,0.5571,0.0291,0.0938,0.9001
0,248,0.001,0.046,0.1729,0.5565,0.0307,0.0946,0.9017
0,249,0.001,0.0445,0.1718,0.5595,0.0297,0.091,0.8975
0,250,0.001,0.0448,0.1707,0.5674,0.0289,0.0933,0.9061
0,251,0.004,0.0456,0.1727,0.5768,0.0305,0.091,0.9206
0,252,0.0014,0.0468,0.1908,0.5867,0.0301,0.0925,0.9483
0,253,0.0011,0.0458,0.1748,0.5638,0.0284,0.0921,0.906
0,254,0.0042,0.045,0.1761,0.5642,0.0298,0.0951,0.9144
0,255,0.0011,0.0453,0.173,0.5684,0.0305,0.0924,0.9107
0,256,0.0014,0.0448,0.1763,0.5555,0.0317,0.0911,0.9008
0,257,0.0011,0.0435,0.1762,0.5616,0.0291,0.0904,0.9019
0,258,0.001,0.0446,0.1784,0.5504,0.0291,0.0918,0.8953
0,259,0.001,0.0444,0.175,0.5669,0.0311,0.0911,0.9095
0,260,0.001,0.0449,0.1739,0.5592,0.0304,0.0878,0.8972
0,261,0.001,0.0444,0.1761,0.5623,0.03,0.0913,0.9051
0,262,0.001,0.045,0.1756,0.5579,0.0303,0.0931,0.9029
0,263,0.0012,0.0447,0.1776,0.5658,0.0298,0.0929,0.912
0,264,0.0011,0.044,0.1755,0.5559,0.0305,0.0912,0.8982
0,265,0.001,0.0445,0.1758,0.559,0.0316,0.0911,0.903
0,266,0.001,0.0454,0.1768,0.5625,0.0287,0.0936,0.908
0,267,0.0011,0.0444,0.1779,0.5652,0.0278,0.0923,0.9087
0,268,0.0018,0.0437,0.1778,0.5759,0.0286,0.0924,0.9202
0,269,0.0012,0.0367,0.178,0.5698,0.0259,0.0907,0.9023
0,270,0.0012,0.0363,0.1766,0.5648,0.0246,0.093,0.8965
0,271,0.0012,0.0361,0.1778,0.5751,0.0257,0.0888,0.9047
0,272,0.0042,0.0368,0.1762,0.5765,0.0245,0.0903,0.9085
0,273,0.0012,0.0363,0.1747,0.569,0.029,0.0924,0.9026
0,274,0.0011,0.0433,0.1746,0.571,0.0249,0.0927,0.9076
0,275,0.0015,0.0484,0.191,0.5913,0.0271,0.0975,0.9568
0,276,0.0017,0.0369,0.185,0.5714,0.0242,0.0985,0.9177
0,277,0.0019,0.045,0.1787,0.5866,0.0272,0.0893,0.9287
0,278,0.0017,0.0449,0.1766,0.5624,0.0303,0.091,0.9069
0,279,0.0017,0.0446,0.1737,0.5606,0.0294,0.0914,0.9014
0,280,0.0011,0.0457,0.1834,0.5587,0.03,0.0925,0.9114
0,281,0.001,0.045,0.1752,0.5609,0.0318,0.0912,0.9051
0,282,0.0013,0.0481,0.2104,0.5831,0.0276,0.0932,0.9637
0,283,0.0011,0.045,0.1764,0.5687,0.0307,0.0887,0.9106
0,284,0.0014,0.0463,0.1754,0.564,0.0299,0.0935,0.9105
0,285,0.001,0.0459,0.1769,0.5713,0.0304,0.0912,0.9167
0,286,0.001,0.0451,0.1764,0.5633,0.029,0.0933,0.9081
0,287,0.0011,0.0459,0.1757,0.5672,0.0289,0.0967,0.9155
0,288,0.0011,0.0446,0.1758,0.5588,0.03,0.091,0.9013
0,289,0.0015,0.0442,0.1728,0.5628,0.0292,0.0937,0.9042
0,290,0.001,0.0461,0.1796,0.5875,0.0266,0.0931,0.9339
0,291,0.0011,0.0453,0.1757,0.5573,0.03,0.0875,0.8969
0,292,0.0011,0.0452,0.175,0.5642,0.0304,0.0912,0.9071
0,293,0.001,0.0452,0.1769,0.574,0.0302,0.097,0.9243
0,294,0.001,0.0451,0.1737,0.5602,0.0306,0.0931,0.9037
0,295,0.001,0.0455,0.1767,0.5608,0.0298,0.0912,0.905
0,296,0.0013,0.0511,0.1904,0.589,0.0282,0.0944,0.9544
0,297,0.0012,0.0458,0.1774,0.5587,0.0328,0.0993,0.9152
0,298,0.0045,0.0472,0.1753,0.5621,0.0302,0.0918,0.9111
0,299,0.0012,0.0444,0.1767,0.5621,0.0306,0.0898,0.9048
0,300,0.0041,0.0442,0.1776,0.5582,0.0293,0.095,0.9084
0,301,0.001,0.0449,0.1747,0.5592,0.0307,0.0915,0.902
0,302,0.0011,0.0448,0.1782,0.5615,0.03,0.0926,0.9082
0,303,0.0013,0.0472,0.2277,0.5929,0.0274,0.0951,0.9916
0,304,0.0011,0.046,0.1785,0.5604,0.031,0.0955,0.9125
0,305,0.0047,0.0447,0.177,0.5597,0.0294,0.094,0.9095
0,306,0.0011,0.0457,0.1846,0.5673,0.0304,0.0906,0.9197
